,index,Id,MSSubClass,MSZoning,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
901,904,905,20,0,6173,0,0,1,0,0,0,0,9,0,0,0,1,5,6,1967,1967,0,0,3,5,0,75.0,1,0,1,1,0,0,0,599,0,0,277,876,0,2,0,0,902,0,0,902,0,0,1,0,3,1,1,6,0,0,0,0,17.0,1,1,288,0,0,0,0,0,0,0,0,0,0,1,0,0,8,2007,0,0,125500
902,905,906,20,0,9920,0,0,0,0,0,0,0,11,0,0,0,1,5,5,1954,1954,0,0,3,3,2,110.0,1,0,1,1,0,0,3,354,5,290,412,1056,0,2,0,0,1063,0,0,1063,1,0,1,0,3,1,1,6,0,0,0,0,29.0,0,1,280,0,0,0,0,0,164,0,0,0,0,1,0,0,2,2010,0,0,128000
903,906,907,20,0,13501,0,0,1,0,0,2,0,5,0,0,0,1,8,5,2006,2006,0,0,0,0,2,208.0,0,0,0,0,0,0,0,63,0,0,1560,1623,0,0,0,0,1636,0,0,1636,1,0,2,0,3,1,0,8,0,1,2,0,13.0,0,3,865,0,0,0,0,60,0,0,0,0,0,0,0,0,6,2007,0,0,255000
904,907,908,50,0,11500,0,0,1,0,0,0,0,2,0,0,0,2,7,7,1936,1987,0,0,4,7,1,0.0,0,0,1,0,0,0,3,223,0,0,794,1017,0,1,0,0,1020,1037,0,2057,0,0,1,1,3,1,0,6,0,1,2,0,57.0,2,1,180,1,0,0,0,0,0,0,322,0,0,0,0,0,6,2006,0,0,250000
905,908,909,20,0,8885,0,0,1,2,0,0,1,4,0,0,0,1,5,5,1983,1983,0,0,3,3,1,0.0,1,0,1,0,0,3,4,301,3,324,239,864,0,2,0,0,902,0,0,902,1,0,1,0,2,1,1,5,0,0,0,0,32.0,1,2,484,0,0,0,164,0,0,0,0,0,0,1,0,0,6,2006,0,0,131000
906,909,910,60,0,12589,0,0,2,0,0,0,0,17,0,0,0,0,6,5,2005,2005,0,0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,742,742,0,0,0,0,742,742,0,1484,0,0,2,1,3,1,0,8,0,1,2,0,11.0,2,2,390,0,0,0,36,24,0,0,0,0,0,0,0,0,6,2009,0,0,174000
907,910,911,90,0,11600,0,0,0,0,0,2,0,11,1,0,2,0,5,5,1960,1960,0,0,1,1,0,361.0,1,0,1,1,0,0,3,443,0,0,662,1105,0,2,0,2,1105,1169,0,2274,0,0,2,0,5,2,1,12,0,0,0,1,14.0,1,2,480,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2010,0,0,154300
908,911,912,20,0,9286,0,0,1,0,0,3,1,0,0,0,0,1,5,7,1977,1989,0,0,3,4,1,0.0,1,0,1,0,1,3,1,196,0,0,1072,1268,0,2,0,0,1268,0,0,1268,0,0,1,1,3,1,0,5,0,0,0,1,77.0,1,1,252,0,0,0,173,0,0,0,0,0,0,0,0,0,10,2009,0,0,143500
909,912,913,30,1,6120,0,0,0,0,0,0,0,8,0,0,0,1,5,7,1925,1950,0,0,1,1,1,0.0,1,0,2,1,0,0,3,489,0,0,279,768,0,2,1,0,1015,0,0,1015,0,0,1,0,3,1,1,6,1,0,0,1,80.0,1,1,450,0,0,0,0,0,112,0,120,0,0,1,1,620,7,2006,0,1,88000
910,913,914,90,4,6270,0,0,0,3,0,0,0,2,0,0,2,0,5,6,1949,1950,0,0,1,1,1,0.0,1,0,1,1,0,0,4,284,0,0,717,1001,0,2,1,2,1001,1001,0,2002,0,0,2,0,4,2,1,8,0,0,0,6,74.0,1,3,871,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2007,0,0,145000
911,914,915,160,3,3000,0,2,0,0,0,0,0,5,0,0,3,0,6,5,2009,2009,0,0,0,0,2,76.0,0,0,0,0,0,3,0,294,0,0,318,612,0,0,0,0,612,612,0,1224,0,0,2,1,2,1,0,4,0,0,0,1,49.0,0,2,528,0,0,0,0,234,0,0,0,0,0,0,0,0,6,2009,1,2,173733
912,915,916,160,1,2001,0,0,0,0,0,0,0,14,0,0,4,0,4,5,1970,1970,0,0,6,6,0,80.0,1,0,1,1,0,0,2,0,0,0,546,546,0,3,0,0,546,546,0,1092,0,0,1,1,3,1,1,6,0,0,0,0,16.0,1,1,286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007,0,0,75000
913,916,917,20,2,9000,0,0,0,0,0,0,0,13,0,0,0,1,2,3,1949,1950,0,0,8,9,1,0.0,1,0,1,1,0,3,4,50,0,0,430,480,0,2,1,2,480,0,0,480,1,0,0,0,1,1,1,4,0,0,0,1,18.0,1,1,308,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2006,0,1,35311
914,917,918,20,0,17140,0,0,0,0,0,0,0,15,0,0,0,1,4,6,1956,1956,0,0,0,0,1,0.0,1,0,1,1,0,0,1,1059,0,0,75,1134,0,0,0,2,1229,0,0,1229,0,0,1,0,3,1,1,6,0,0,0,0,46.0,0,1,284,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2009,0,0,135000
915,918,919,60,0,13125,0,0,1,0,0,2,0,12,0,0,0,0,7,5,1991,1991,0,0,3,3,1,0.0,0,0,0,2,0,2,4,48,6,634,422,1104,0,0,0,0,912,1215,0,2127,1,0,2,1,4,1,0,8,0,1,1,0,15.0,0,3,833,0,0,0,72,192,224,0,0,0,0,3,0,0,11,2007,0,0,238000
916,919,920,20,0,11029,0,0,1,0,0,2,0,11,0,0,0,1,6,8,1958,2002,1,0,1,1,1,0.0,2,0,1,0,0,0,1,528,1,411,245,1184,0,0,0,0,1414,0,0,1414,1,0,1,0,3,1,1,6,1,1,1,0,41.0,1,2,601,0,0,0,0,51,0,0,190,0,0,0,0,0,5,2008,0,0,176500
917,920,921,60,0,8462,0,0,1,0,0,0,0,12,0,0,0,0,6,5,1994,1994,0,0,3,3,0,105.0,0,1,0,0,1,0,0,814,0,0,114,928,0,0,0,0,936,785,0,1721,0,1,2,1,3,1,0,7,0,0,0,0,75.0,0,2,471,0,0,0,300,87,0,0,0,0,0,0,0,0,7,2007,0,0,201000
918,921,922,90,0,8777,0,0,0,0,0,0,0,15,1,0,2,2,5,7,1900,2003,0,0,1,1,1,0.0,1,0,1,1,0,0,1,1084,0,0,188,1272,0,1,0,0,1272,928,0,2200,2,0,2,2,4,2,1,9,0,0,0,4,31.0,3,0,0,3,2,1,0,70,0,0,0,0,0,3,0,0,9,2008,0,0,145900
919,922,923,20,0,10237,0,0,0,0,0,0,0,17,6,0,0,1,6,5,2005,2006,0,0,0,0,1,0.0,0,0,0,0,0,0,0,28,0,0,1288,1316,0,0,0,0,1316,0,0,1316,0,0,2,0,3,1,0,6,0,1,2,0,11.0,2,2,397,0,0,0,100,0,0,23,0,0,0,0,0,0,10,2006,1,2,169990
920,923,924,120,0,8012,0,0,0,0,0,0,0,12,0,0,3,1,6,5,1993,1994,0,0,7,4,1,0.0,0,0,0,0,0,0,6,165,6,841,598,1604,0,0,0,0,1617,0,0,1617,1,0,2,0,2,1,0,5,0,1,3,0,5.0,0,2,533,0,0,0,0,69,0,0,0,0,0,0,0,0,7,2008,0,0,193000
921,924,925,20,0,10240,0,0,0,0,0,0,0,6,0,0,0,1,6,6,1980,1980,0,0,7,4,0,157.0,1,1,1,0,0,0,4,625,5,1061,0,1686,0,2,0,0,1686,0,0,1686,1,0,2,0,3,1,1,7,0,1,1,0,70.0,1,2,612,0,0,0,384,131,0,0,0,0,0,0,0,0,5,2006,0,0,207500
922,925,926,20,0,15611,0,0,1,0,0,2,0,6,0,0,0,1,5,6,1977,1977,0,0,0,0,1,0.0,1,0,0,0,0,3,1,767,5,93,266,1126,0,2,0,0,1126,0,0,1126,0,1,2,0,3,1,2,6,0,0,0,0,33.0,0,2,540,0,0,0,180,0,0,0,0,0,0,0,0,0,3,2008,0,1,175000
923,926,927,60,0,11999,0,0,0,0,0,0,0,10,0,0,0,0,8,5,2003,2004,1,0,0,0,0,340.0,0,0,0,0,0,0,2,0,0,0,1181,1181,0,0,0,0,1234,1140,0,2374,0,0,2,1,4,1,2,10,0,1,2,2,0.0,2,3,656,0,0,0,104,100,0,0,0,0,0,0,0,0,5,2007,0,0,285000
924,927,928,60,0,9900,0,0,0,0,0,0,0,6,1,0,0,0,7,5,1968,1968,0,0,1,1,0,342.0,1,0,1,1,0,0,4,552,0,0,280,832,0,1,0,0,1098,880,0,1978,0,0,2,1,4,1,1,9,0,1,2,0,21.0,0,2,486,0,0,0,0,43,0,0,0,0,0,3,0,0,4,2008,0,0,176000
925,928,929,20,0,11838,0,0,0,0,0,0,0,0,0,0,0,1,8,5,2001,2001,1,0,0,0,1,0.0,0,0,0,0,0,3,2,0,0,0,1753,1753,0,0,0,0,1788,0,0,1788,0,0,2,0,3,1,2,7,0,1,1,0,2.0,0,2,522,0,0,0,202,151,0,0,0,0,0,0,0,0,6,2009,0,0,236500
926,929,930,60,0,13006,0,0,1,0,0,2,0,17,0,0,0,0,7,5,1997,1997,0,0,3,3,0,285.0,1,0,0,0,0,0,2,0,0,0,964,964,0,1,0,0,993,1243,0,2236,0,0,2,1,4,1,0,8,0,1,1,2,34.0,2,2,642,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2006,0,0,222000
927,930,931,20,0,8925,0,0,1,3,0,0,0,16,0,0,0,1,8,5,2007,2007,0,0,0,0,1,0.0,0,0,0,0,0,3,0,16,0,0,1450,1466,0,0,0,0,1466,0,0,1466,0,0,2,0,3,1,0,7,0,0,0,0,22.0,2,3,610,0,0,0,100,18,0,0,0,0,0,0,0,0,7,2009,0,0,201000
928,931,932,20,0,9100,0,0,0,0,0,0,0,11,0,0,0,1,5,6,1965,1965,0,0,0,0,1,0.0,1,0,1,1,0,0,4,338,4,466,121,925,0,0,0,0,925,0,0,925,0,1,1,0,2,1,1,5,0,0,0,1,10.0,1,1,429,0,0,0,0,0,0,0,0,0,0,2,0,0,7,2009,0,0,117500
929,932,933,20,0,11670,0,0,1,0,0,2,0,5,5,0,0,1,9,5,2006,2006,1,0,0,11,2,302.0,2,0,0,2,1,0,2,0,0,0,1905,1905,0,0,0,0,1905,0,0,1905,0,0,2,0,3,1,2,8,0,1,2,0,13.0,2,3,788,0,0,0,0,191,0,0,0,0,0,0,0,0,3,2007,0,0,320000
930,933,934,20,0,8487,0,0,0,0,0,1,0,0,0,0,0,1,7,5,2004,2004,0,0,0,0,0,210.0,0,0,0,0,0,3,0,20,0,0,1480,1500,0,0,0,0,1500,0,0,1500,0,0,2,0,3,1,0,6,0,0,0,0,6.0,0,2,570,0,0,0,192,36,0,0,0,0,0,0,0,0,8,2009,0,0,190000
931,934,935,20,0,27650,0,0,2,3,0,0,1,11,7,0,0,1,7,7,1960,2007,4,5,2,5,1,0.0,1,0,1,0,0,1,0,425,0,0,160,585,0,0,0,0,2069,0,0,2069,1,0,2,0,4,1,0,9,0,1,2,0,14.0,0,2,505,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2008,0,0,242000
932,935,936,30,0,5825,0,0,1,0,0,0,0,8,0,0,0,1,4,5,1926,1953,0,0,1,1,0,108.0,1,1,0,4,0,2,2,0,0,0,600,600,0,1,0,0,747,0,0,747,0,0,1,0,1,1,1,5,0,0,0,1,30.0,1,2,528,0,0,0,0,0,32,0,0,0,0,0,0,0,6,2006,0,0,79900
933,937,938,60,0,9675,0,0,0,0,0,0,0,5,0,0,0,0,7,5,2005,2005,0,0,0,0,1,0.0,0,0,0,0,0,2,0,341,0,0,772,1113,0,0,0,0,1113,858,0,1971,0,0,2,1,3,1,0,8,0,1,2,0,11.0,0,2,689,0,0,0,0,48,0,0,0,0,0,0,0,0,2,2009,0,0,253000
934,938,939,60,0,8760,0,0,0,0,0,0,0,0,0,0,0,0,7,5,2006,2006,0,0,0,0,1,0.0,0,0,0,0,1,2,0,464,0,0,927,1391,0,0,0,0,1391,571,0,1962,0,0,2,1,3,1,0,7,0,0,0,0,13.0,0,3,868,0,0,0,0,90,0,0,0,0,0,0,0,0,8,2006,1,2,239799
935,939,940,70,0,24090,0,0,0,0,0,0,0,19,0,0,0,0,7,7,1940,1950,0,0,1,1,1,0.0,1,1,1,1,0,2,2,0,0,0,1032,1032,0,0,0,0,1207,1196,0,2403,0,0,2,0,4,1,1,10,0,2,1,0,73.0,1,1,349,0,0,0,56,0,318,0,0,0,0,0,0,0,6,2010,2,0,244400
936,940,941,90,0,12640,0,0,1,0,0,0,0,4,0,0,2,1,6,5,1976,1976,0,0,7,4,1,0.0,1,0,1,1,0,1,3,936,5,396,396,1728,0,2,0,0,1728,0,0,1728,0,0,2,0,4,2,1,8,0,0,0,0,1.0,1,2,574,0,0,0,40,0,0,0,0,0,0,0,0,0,7,2006,0,0,150900
937,941,942,60,0,8755,0,0,1,0,0,1,0,17,5,0,0,0,7,5,1999,1999,0,0,0,0,0,298.0,0,0,0,0,0,0,1,772,0,0,220,992,0,0,0,0,1022,1038,0,2060,1,0,2,1,3,1,0,8,0,1,1,2,39.0,0,2,390,0,0,0,0,0,0,168,0,0,0,3,0,0,6,2009,0,0,214000
938,942,943,90,0,7711,0,0,1,0,0,0,0,15,0,0,2,1,4,3,1977,1977,0,0,1,1,1,0.0,1,0,0,0,0,1,0,1440,0,0,0,1440,0,2,0,0,1440,0,0,1440,2,0,2,0,4,2,1,8,0,0,0,4,31.0,3,0,0,3,2,1,321,0,0,0,0,0,0,0,0,0,8,2007,8,1,150000
939,943,944,90,0,25000,0,0,0,2,0,0,0,4,0,0,2,1,5,4,1967,1967,0,0,3,4,1,0.0,1,0,1,1,0,3,2,0,0,0,1632,1632,0,2,0,0,1632,0,0,1632,0,0,2,0,4,2,1,8,0,0,0,0,17.0,1,2,576,0,0,2,0,0,0,0,0,0,0,0,0,0,6,2007,0,0,143000
940,944,945,20,0,14375,0,0,1,0,1,3,0,16,0,0,0,5,6,6,1958,1958,0,0,3,3,0,541.0,1,0,1,1,0,0,0,111,4,354,354,819,0,1,0,2,1344,0,0,1344,0,1,1,0,3,1,0,7,0,1,2,5,18.0,0,2,525,0,0,0,0,118,0,0,233,0,0,0,0,0,1,2009,2,1,137500
941,945,946,50,1,8820,0,0,0,0,0,2,0,7,0,0,0,2,5,6,1890,1996,1,0,0,0,1,0.0,1,0,2,1,0,0,6,1088,0,0,0,1088,0,2,0,0,1188,561,120,1869,0,0,1,0,2,1,1,7,0,0,0,1,36.0,1,2,456,0,0,0,48,0,244,0,0,0,0,4,0,0,9,2009,0,0,124900
942,946,947,80,0,8163,0,0,0,0,0,0,0,11,0,0,0,5,5,6,1959,1959,0,0,3,3,0,128.0,1,1,1,1,0,3,1,748,1,294,102,1144,0,2,0,0,1144,0,0,1144,1,0,1,0,3,1,1,6,0,1,1,0,27.0,0,1,796,0,0,0,86,0,0,0,0,0,0,0,0,0,3,2006,0,0,143000
943,947,948,20,0,14536,0,0,0,0,0,0,0,16,0,0,0,1,8,5,2002,2003,1,0,0,0,0,236.0,0,0,0,0,0,3,0,1300,0,0,316,1616,0,0,0,0,1629,0,0,1629,1,0,2,0,3,1,0,9,0,1,2,0,20.0,2,3,808,0,0,0,0,252,0,0,0,0,0,0,0,0,11,2007,0,0,270000
944,948,949,60,0,14006,0,0,1,0,0,0,0,0,0,0,0,0,7,5,2002,2002,0,0,0,0,0,144.0,0,0,0,0,0,4,2,0,0,0,936,936,0,0,0,0,936,840,0,1776,0,0,2,1,3,1,0,7,0,1,1,0,20.0,0,2,474,0,0,0,144,96,0,0,0,0,0,0,0,0,2,2006,0,0,192500
945,949,950,20,0,9360,0,0,0,0,0,0,0,6,0,0,0,1,6,7,1972,2006,1,0,7,4,1,0.0,1,0,1,1,0,0,1,982,0,0,179,1161,0,2,0,0,1381,0,0,1381,1,0,1,1,3,1,0,5,0,1,1,0,68.0,0,2,676,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2010,0,0,197500
946,950,951,20,0,7200,0,0,0,0,0,0,0,11,0,0,0,1,5,8,1950,2002,0,0,0,0,1,0.0,1,0,1,1,0,0,1,398,1,149,317,864,0,1,0,0,864,0,0,864,1,0,1,0,3,1,0,5,0,0,0,1,70.0,0,2,720,0,0,0,194,0,0,0,0,0,0,0,0,0,7,2007,0,0,129000
947,951,952,20,4,7800,0,0,0,0,0,2,0,12,0,0,0,1,5,5,1965,1965,0,0,0,0,1,0.0,1,0,1,1,0,0,4,641,0,0,187,828,0,1,0,0,965,0,0,965,1,0,1,0,3,1,1,6,0,0,0,1,54.0,1,1,300,0,0,0,421,0,0,0,0,0,0,1,0,0,7,2006,0,1,119900
948,952,953,85,0,7200,0,0,0,0,0,0,0,0,0,0,0,4,5,8,1972,2003,0,0,5,3,1,0.0,1,1,1,0,0,3,0,660,0,0,108,768,0,1,0,0,768,0,0,768,0,1,1,0,2,1,1,5,0,0,0,1,48.0,2,1,396,0,0,0,192,0,0,0,0,0,0,1,0,0,4,2009,0,0,133900
949,953,954,60,0,11075,0,0,1,0,0,0,1,4,0,0,0,0,5,4,1969,1969,0,0,3,3,0,232.0,1,0,1,1,0,3,1,562,5,193,29,784,0,0,0,0,1168,800,0,1968,0,1,2,1,4,1,1,7,3,1,5,0,56.0,0,2,530,0,0,0,305,189,0,0,0,0,0,1,1,400,9,2008,0,0,172000
950,954,955,90,0,9400,0,0,1,0,0,3,0,15,0,0,2,4,6,5,1975,1975,4,5,5,4,0,250.0,1,0,1,0,1,1,0,945,0,0,0,945,0,2,0,0,980,0,0,980,0,2,2,0,4,0,1,4,0,0,0,4,31.0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,10,2006,0,3,127500
951,955,956,90,4,7136,0,0,1,3,0,0,0,2,0,0,2,0,6,6,1946,1950,0,0,1,1,0,423.0,1,0,1,0,0,0,3,484,0,0,495,979,0,2,1,1,979,979,0,1958,0,0,2,0,4,2,1,8,0,0,0,0,94.0,1,2,492,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2007,0,0,145000
952,956,957,160,1,1300,0,0,0,0,0,0,0,24,0,0,3,0,6,6,1980,1980,0,0,1,1,1,0.0,1,0,1,0,0,0,1,285,0,0,276,561,0,2,0,0,561,668,0,1229,0,0,1,1,2,1,1,5,0,1,1,0,70.0,2,2,462,0,0,0,150,0,0,0,0,0,0,3,0,0,5,2009,0,0,124000
953,957,958,20,0,7420,0,0,0,0,0,0,0,9,0,0,0,1,5,5,1962,1962,1,0,1,1,1,0.0,1,0,1,1,0,0,3,417,0,0,640,1057,0,2,0,0,1057,0,0,1057,0,0,1,0,3,1,1,6,0,0,0,1,33.0,2,2,576,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2007,0,0,132000
954,958,959,20,0,8450,0,0,0,0,0,0,0,0,0,0,0,1,7,5,2003,2003,0,0,0,0,1,0.0,0,0,0,0,0,2,0,699,0,0,638,1337,0,0,0,0,1337,0,0,1337,1,0,2,0,3,1,0,6,0,0,0,0,0.0,0,2,531,0,0,0,0,39,0,0,0,0,0,0,0,0,10,2007,0,0,185000
955,959,960,160,3,2572,0,0,0,0,0,1,0,5,0,0,4,0,7,5,1999,1999,1,0,1,1,1,0.0,0,0,0,0,0,0,1,604,0,0,92,696,0,0,0,0,696,720,0,1416,1,0,2,1,3,1,0,6,0,0,0,1,39.0,1,2,484,0,0,0,0,44,0,0,0,0,0,0,0,0,5,2010,0,0,155000
956,960,961,20,0,7207,0,0,1,0,0,0,0,8,0,0,0,1,5,7,1958,2008,0,0,2,4,1,0.0,1,1,1,1,0,1,4,696,0,0,162,858,0,1,0,0,858,0,0,858,1,0,1,0,2,1,1,4,0,0,0,4,31.0,3,0,0,3,2,0,117,0,0,0,0,0,0,0,0,0,2,2010,0,0,116500
957,961,962,60,0,12227,0,0,1,0,0,2,0,6,2,0,0,0,6,7,1977,1995,0,0,3,3,0,424.0,1,1,1,0,1,0,1,896,0,0,434,1330,0,2,0,0,1542,1330,0,2872,1,0,2,1,4,1,1,11,0,1,1,0,33.0,2,2,619,0,0,0,550,282,0,0,0,0,0,0,0,0,7,2008,0,0,272000
958,962,963,160,0,2308,0,0,0,0,0,2,0,20,0,0,3,0,6,6,1976,1976,0,0,7,10,1,0.0,1,0,1,0,0,0,1,556,0,0,248,804,0,2,0,0,804,744,0,1548,1,0,2,1,3,1,0,7,0,1,1,1,1.0,1,2,440,0,0,0,48,0,0,0,0,0,0,0,0,0,7,2007,0,0,155000
959,963,964,20,0,11923,0,0,1,0,0,2,0,0,0,0,0,1,9,5,2007,2007,0,0,0,0,1,0.0,0,0,0,2,0,0,2,0,0,0,1800,1800,0,0,0,0,1800,0,0,1800,0,0,2,0,2,1,2,7,0,0,0,0,22.0,2,2,702,0,0,0,288,136,0,0,0,0,0,0,0,0,5,2009,0,0,239000
960,964,965,60,0,11316,0,0,0,0,0,2,0,16,0,0,0,0,7,5,2002,2003,0,0,0,0,0,44.0,0,0,0,0,0,0,0,624,0,0,193,817,0,0,0,0,824,1070,0,1894,1,0,2,1,4,1,0,8,0,1,2,2,20.0,2,2,510,0,0,0,0,40,0,0,0,0,0,0,0,0,2,2010,0,0,214900
961,965,966,60,0,10237,0,0,0,0,0,0,0,17,6,0,0,0,6,5,2005,2007,0,0,0,0,1,0.0,0,0,0,0,0,0,2,0,0,0,783,783,0,0,0,0,783,701,0,1484,0,0,2,1,3,1,0,8,0,1,2,0,11.0,2,2,393,0,0,0,0,72,0,0,0,0,0,0,0,0,7,2007,1,2,178900
962,966,967,50,0,9600,0,0,1,3,0,0,0,2,0,0,0,2,5,7,1940,1950,0,0,1,1,1,0.0,0,1,2,1,3,0,3,428,0,0,300,728,0,0,0,0,976,332,0,1308,1,0,1,1,2,1,1,7,3,2,1,1,73.0,1,1,256,0,0,0,0,70,0,0,0,0,0,0,0,0,6,2009,0,0,160000
963,967,968,20,0,7390,0,0,1,0,0,0,0,11,0,0,0,1,5,7,1955,1955,1,0,2,5,0,151.0,1,0,1,1,0,0,1,902,0,0,196,1098,0,2,0,0,1098,0,0,1098,1,0,1,0,3,1,1,6,0,0,0,0,63.0,1,1,260,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2008,0,0,135000
964,968,969,50,1,5925,0,0,0,0,0,0,0,7,0,0,0,2,3,6,1910,1950,0,0,0,0,1,0.0,1,0,2,1,0,0,2,0,0,0,600,600,2,3,1,0,600,368,0,968,0,0,1,0,2,1,1,6,0,0,0,4,31.0,3,0,0,3,2,0,0,0,0,0,0,0,0,2,0,0,5,2009,0,1,37900
965,969,970,190,0,10382,0,0,0,0,0,0,0,11,0,0,1,5,6,5,1958,1958,1,0,3,3,0,105.0,1,2,1,1,0,1,1,513,0,0,75,588,0,2,0,0,1095,0,0,1095,1,0,1,0,2,1,1,6,0,0,0,0,18.0,0,1,264,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2006,3,0,140000
966,970,971,50,0,10800,0,0,0,0,0,0,0,11,0,0,0,2,4,4,1949,1950,0,0,8,9,1,0.0,1,0,1,1,0,0,2,0,0,0,720,720,0,2,1,2,720,472,0,1192,0,0,1,1,4,1,1,6,0,0,0,4,31.0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,12,2006,0,1,135000
967,971,972,160,0,2268,0,0,0,0,0,0,0,10,0,0,4,0,7,5,2003,2004,0,0,0,2,2,106.0,0,0,0,0,0,0,0,567,0,0,197,764,0,0,0,0,764,862,0,1626,0,0,2,0,2,1,0,6,0,0,0,2,0.0,0,2,474,0,0,0,0,27,0,0,0,0,0,0,0,0,7,2009,0,0,173000
968,972,973,120,0,7892,0,0,0,0,0,0,0,12,0,0,3,1,6,5,1979,1979,0,0,7,4,1,0.0,1,0,1,0,0,0,2,0,0,0,918,918,0,2,0,0,918,0,0,918,0,0,2,0,2,1,1,5,0,1,1,0,54.0,1,1,264,0,0,0,28,0,0,0,0,0,0,0,0,0,4,2010,0,0,99500
969,974,975,70,0,11414,0,0,1,0,0,2,0,8,6,3,0,0,7,8,1910,1993,0,0,3,3,1,0.0,1,1,2,0,0,0,2,0,0,0,728,728,0,2,1,0,1136,883,0,2019,0,0,1,0,3,1,0,8,0,0,0,1,34.0,1,2,532,0,0,0,509,135,0,0,0,0,0,3,0,0,10,2009,0,0,167500
970,975,976,160,3,2651,0,0,0,0,0,1,0,5,0,0,4,0,7,5,2000,2000,0,0,1,1,1,0.0,0,0,0,0,0,0,0,641,0,0,32,673,0,0,0,0,673,709,0,1382,1,0,2,1,3,1,0,6,0,0,0,1,4.0,1,2,490,0,0,0,153,50,0,0,0,0,0,0,0,0,4,2006,0,0,165000
971,976,977,30,0,5900,0,0,1,1,0,0,0,8,0,0,0,1,4,7,1923,1958,0,0,2,5,1,0.0,1,0,0,0,0,0,2,0,0,0,440,440,0,2,0,2,869,0,0,869,0,0,1,0,2,1,3,4,0,0,0,4,31.0,3,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,8,2006,0,0,85500
972,978,979,20,0,9450,0,0,0,1,0,0,1,15,0,0,0,1,4,5,1954,1954,0,0,1,1,1,0.0,1,0,1,1,0,0,6,552,0,0,342,894,0,0,0,0,894,0,0,894,0,0,1,0,3,1,1,5,0,0,0,1,39.0,1,2,400,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2007,0,1,110000
973,979,980,20,0,8816,0,0,0,0,0,2,0,9,1,0,0,1,5,6,1963,1963,0,0,0,0,1,0.0,1,0,0,1,0,0,3,651,0,0,470,1121,0,2,0,0,1121,0,0,1121,1,0,1,0,3,1,1,5,0,0,0,1,36.0,1,2,480,0,0,0,0,80,0,0,0,0,0,1,0,0,6,2009,0,0,139000
974,980,981,85,0,12122,0,0,1,0,0,2,0,11,0,0,0,4,7,9,1961,2007,0,0,6,6,2,210.0,2,0,1,1,0,3,1,867,0,0,77,944,0,1,0,0,999,0,0,999,1,0,1,0,3,1,2,6,0,0,0,0,51.0,0,2,588,0,0,0,144,76,0,0,0,0,0,0,0,0,7,2008,0,0,178400
975,981,982,60,0,12203,0,0,1,0,0,2,0,3,0,0,0,0,8,5,1998,1999,1,0,0,0,0,975.0,0,0,0,0,0,0,0,854,0,0,371,1225,0,0,0,0,1276,1336,0,2612,1,0,2,1,4,1,0,8,0,1,1,0,3.0,2,3,676,0,0,0,250,0,0,0,0,0,0,0,0,0,7,2009,0,0,336000
976,982,983,20,0,3182,0,0,0,0,0,0,0,21,0,0,0,1,7,5,2007,2007,0,0,0,0,0,16.0,0,0,0,0,0,3,2,0,0,0,1266,1266,0,0,0,0,1266,0,0,1266,0,0,2,0,2,1,0,6,0,1,2,0,22.0,2,2,388,0,0,0,100,16,0,0,0,0,0,0,0,0,3,2008,0,0,159895
